56	234	0	1.4	-0.343474096	-0.0163559093	-0.343474096	0	0.0163559093	0	0	0	0	0	3
57	237	0	1.425	-0.343577373	-0.0327167366	-0.343577373	0	0.0327167366	0	0	0	0	0	3
58	240	0	1.45	-0.342287108	-0.0490161227	-0.343577373	0	0.0490161227	0	0	0	0	0	3
59	243	0	1.475	-0.341834334	-0.0652939481	-0.343577373	0	0.0652939481	0	0	0	0	0	3
60	245	0	1.5	-0.341971944	-0.0815783264	-0.343577373	0	0.0815783264	0	0	0	0	0	3
61	246	0	1.525	-0.34177536	-0.0978533435	-0.343577373	0	0.0978533435	0	0	0	0	0	3
62	247	0	1.55	-0.341073565	-0.114094942	-0.343577373	0	0.114094942	0	0	0	0	0	3
63	249	0	1.575	-0.341037845	-0.130334839	-0.343577373	0	0.130334839	0	0	0	0	0	3
64	250	0	1.6	-0.341117272	-0.146578519	-0.343577373	0	0.146578519	0	0	0	0	0	3
65	253	0	1.625	-0.341399354	-0.162835631	-0.343577373	0	0.162835631	0	0	0	0	0	3
66	255	0	1.65	-0.341842577	-0.179113849	-0.343577373	0	0.179113849	0	0	0	0	0	3
67	257	0	1.675	-0.341858164	-0.195392809	-0.343577373	0	0.195392809	0	0	0	0	0	3
68	260	0	1.7	-0.342407032	-0.211697906	-0.343577373	0	0.211697906	0	0	0	0	0	3
69	264	0	1.725	-0.342828824	-0.228023088	-0.343577373	0	0.228023088	0	0	0	0	0	3
70	265	0	1.75	-0.343022144	-0.244357476	-0.343577373	0	0.244357476	0	0	0	0	0	3
71	267	0	1.775	-0.343010259	-0.260691298	-0.343577373	0	0.260691298	0	0	0	0	0	3
72	268	0	1.8	-0.342881801	-0.277019002	-0.343577373	0	0.277019002	0	0	0	0	0	3
73	270	0	1.825	-0.343062612	-0.293355317	-0.343577373	0	0.293355317	0	0	0	0	0	3
74	274	0	1.85	-0.342056926	-0.309643742	-0.343577373	0	0.309643742	0	0	0	0	0	3
75	277	0	1.875	-0.342007083	-0.325929794	-0.343577373	0	0.325929794	0	0	0	0	0	3
76	280	0	1.9	-0.342774265	-0.342252378	-0.343577373	-0.341037845	0.00253952781	0	0	0	0	0	3
77	284	0	1.925	-0.342855555	-0.342222924	-0.343577373	-0.341037845	0.00253952781	0	0	0	0	0	3
78	285	0	1.95	-0.342767126	-0.34218434	-0.343062612	-0.341037845	0.0020247676	0	0	0	0	0	3
